,wine,wine_id,appellation,color,wine_type,regions,country,classification,vintage,is_primeurs,score,confidence_index,journalist_count
2080,"Cayuse Vineyards, Flying Pig, Walla Walla Valley",30150,Walla Walla Valley,Red,,Washington,Usa,,2012,False,93.47,C+,4
2081,"Dalla Valle Vineyards, Cabernet Sauvignon, Napa Valley",48287,Napa Valley,Red,,California,Usa,,2004,False,93.4,B,4
2082,"Corliss, Syrah, Columbia Valley",46250,Columbia Valley,Red,,Washington,Usa,,2011,False,92.5,B,3
2083,"Dalla Valle Vineyards, Maya, Napa Valley",48290,Napa Valley,Red,,California,Usa,,2006,False,92.42,C+,5
2084,"Dalla Valle Vineyards, Maya, Napa Valley",48290,Napa Valley,Red,,California,Usa,,1989,False,92.12,C+,4
2085,"L'Ecole No. 41, Ferguson Vineyard Red, Walla Walla Valley",92089,Walla Walla Valley,Red,,Washington,Usa,,2012,False,91.65,C+,3
2086,"Bryant Family Vineyard, Bettina Proprietary Red, Napa Valley",22243,Napa Valley,Red,,California,Usa,,2011,False,91.6,B+,3
2087,"Dalla Valle Vineyards, Cabernet Sauvignon, Napa Valley",48287,Napa Valley,Red,,California,Usa,,2006,False,91.29,A,4
2088,"Pepper Bridge Winery, Seven Hills Vineyard Red, Walla Walla Valley",150650,Walla Walla Valley,Red,,Washington,Usa,,2012,False,91.27,A,4
2089,"Vine Cliff Winery, Private Stock 16 Rows Cabernet Sauvignon, Oakville",141958,Oakville,Red,,California,Usa,,2012,False,91.02,C,3
2090,"Long Shadows, Chester Kidder Red, Columbia Valley",97450,Columbia Valley,Red,,Washington,Usa,,2011,False,90.51,B,3
2091,"Pepper Bridge Winery, 'Trine' Red, Walla Walla Valley",114408,Walla Walla Valley,Red,,Washington,Usa,,2012,False,90.38,B,3
2092,"Dalla Valle Vineyards, Cabernet Sauvignon, Napa Valley",48287,Napa Valley,Red,,California,Usa,,2003,False,90.33,B,4
2093,"Pepper Bridge Winery, Merlot, Walla Walla Valley",114410,Walla Walla Valley,Red,,Washington,Usa,,2012,False,89.99,A+,3
2094,"Vine Cliff Winery, Oakville Estate Cabernet Sauvignon, Napa Valley",141957,Napa Valley,Red,,California,Usa,,2012,False,89.89,B+,3
2095,"Barnett Vineyards, Rattlesnake Hill Cabernet Sauvignon, Spring Mountain District",8646,Spring Mountain District,Red,,California,Usa,,2012,False,93.93,A,4
2096,"Marcassin, Marcassin Vineyard' Pinot Noir, Sonoma Coast",101641,Sonoma Coast,Red,,California,Usa,,2009,False,96.07,C,3
2097,"Calcareous Vineyard, Tres Violet, Paso Robles",23332,Paso Robles,Red,,California,Usa,,2012,False,87.45,C,3
2098,"Flora Springs, Rutherford Hillside Reserve Cabernet Sauvignon, Napa Valley",74745,Napa Valley,Red,,California,Usa,,2012,False,93.47,B,3
2099,"Harlan Estate, Napa Valley",81980,Napa Valley,Red,,California,Usa,,2000,False,92.67,B,6
2100,"Dalla Valle Vineyards, Cabernet Sauvignon, Napa Valley",48287,Napa Valley,Red,,California,Usa,,1993,False,91.74,A+,3
2101,"Flora Springs, Trilogy, Napa Valley",74749,Napa Valley,Red,,California,Usa,,2012,False,90.36,B,4
2102,"Realm Cellars, Beckstoffer Dr. Crane Vineyard Cabernet Sauvignon, St Helena",119389,St Helena,Red,,California,Usa,,2012,False,95.71,B,5
2103,"Realm Cellars, The Absurd Proprietary Red, Napa Valley",119394,Napa Valley,Red,,California,Usa,,2012,False,95.43,C+,4
2104,"Realm Cellars, Beckstoffer To Kalon Vineyard Cabernet Sauvignon, Oakville",119390,Oakville,Red,,California,Usa,,2012,False,94.89,A,4
2105,"Realm Cellars, The Bard Proprietary Blend, Napa Valley",119395,Napa Valley,Red,,California,Usa,,2012,False,94.05,C,3
2106,"Schrader Cellars, Beckstoffer To Kalon Vineyard Cabernet Sauvignon, Napa Valley",125492,Napa Valley,Red,,California,Usa,,2011,False,93.77,B,3
2107,"Realm Cellars, Farella Vineyard Cabernet Sauvignon, Napa Valley",119391,Napa Valley,Red,,California,Usa,,2012,False,93.5,B,4
2108,"Chappellet, Signature Cabernet Sauvignon, Napa Valley",31620,Napa Valley,Red,,California,Usa,,2012,False,91.79,B,4
2109,"Pine Ridge Vineyards, Rutherford Cabernet Sauvignon, Napa Valley",116343,Napa Valley,Red,,California,Usa,,2012,False,90.37,C+,4
2110,"Pine Ridge Vineyards, Oakville Cabernet Sauvignon, Napa Valley",116339,Napa Valley,Red,,California,Usa,,2012,False,90.05,B,4
2111,"The Prisoner Wine Co., Cuttings Red Blend, California",134199,California,Red,,California,Usa,,2012,False,89.06,B,3
2112,"Schrader Cellars, Ccs Beckstoffer To Kalon Vineyard Cabernet Sauvignon, Napa Valley",125493,Napa Valley,Red,,California,Usa,,2012,False,96.7,B,4
2113,"Chappellet, Pritchard Hill Cabernet Sauvignon, Napa Valley",31619,Napa Valley,Red,,California,Usa,,2012,False,95.75,C+,3
2114,"Schrader Cellars, Lpv Beckstoffer Las Piedras Vineyard Cabernet Sauvignon, Napa Valley",125499,Napa Valley,Red,,California,Usa,,2012,False,94.78,C+,4
2115,"Larkmead Vineyards, Cabernet Sauvignon, Napa Valley",94120,Napa Valley,Red,,California,Usa,,2012,False,94.57,C+,4
2116,"Philip Togni Vineyard, Cabernet Sauvignon, Napa Valley",115154,Napa Valley,Red,,California,Usa,,2012,False,94.53,B,4
2117,"Diamond Creek, Volcanic Hill Cabernet Sauvignon, Napa Valley",50666,Napa Valley,Red,,California,Usa,,2011,False,93.51,B,4
2118,"Pahlmeyer, Proprietary Red, Napa Valley",111900,Napa Valley,Red,,California,Usa,,2012,False,93.47,B+,5
2119,"Nickel & Nickel, Martin Stelling Vineyard Cabernet Sauvignon, Oakville",150271,Oakville,Red,dry,California,Usa,,2012,False,93.01,B,4
2120,"Nickel & Nickel, State Ranch Cabernet Sauvignon, Yountville",109208,Yountville,Red,,California,Usa,,2012,False,93.0,A,4
2121,"Larkmead Vineyards, Firebelle Red, Napa Valley",94121,Napa Valley,Red,,California,Usa,,2012,False,92.87,C+,3
2122,"Nickel & Nickel, C.C. Ranch Cabernet Sauvignon, Rutherford",109190,Rutherford,Red,,California,Usa,,2012,False,92.82,B+,4
2123,"Viader, Red Blend, Napa Valley",139371,Napa Valley,Red,,California,Usa,,2012,False,92.57,A,4
2124,"Diamond Creek, Red Rock Terrace Cabernet Sauvignon, Napa Valley",50664,Napa Valley,Red,,California,Usa,,2011,False,92.32,B,5
2125,"Pahlmeyer, Merlot, Napa Valley",111896,Napa Valley,Red,,California,Usa,,2012,False,92.32,B,6
2126,"Scarecrow, Cabernet Sauvignon, Rutherford",125262,Rutherford,Red,,California,Usa,,2011,False,91.96,C+,5
2127,"Diamond Creek, Gravelly Meadow Cabernet Sauvignon, Napa Valley",50661,Napa Valley,Red,,California,Usa,,2011,False,91.49,C+,4
2128,"Barnett Vineyards, Spring Mountain District Cabernet Sauvignon, Napa Valley",8651,Napa Valley,Red,,California,Usa,,2012,False,91.45,A+,5
2129,"Paul Hobbs, Stagecoach Vineyard Cabernet Sauvignon, Napa Valley",113429,Napa Valley,Red,,California,Usa,,2012,False,91.25,C+,3
2130,"Nickel & Nickel, John C. Sullenger Vineyard Cabernet Sauvignon, Oakville",109199,Oakville,Red,,California,Usa,,2012,False,90.19,B,5
2131,"Beringer Vineyards, Cabernet Sauvignon, Napa Valley",10983,Napa Valley,Red,,California,Usa,,2012,False,89.72,B+,3
2132,"The Prisoner Wine Co., The Prisoner, Napa Valley",134201,Napa Valley,Red,,California,Usa,,2012,False,89.27,A,3
2133,"Silverado Vineyards, Solo Cabernet Sauvignon, Stags Leap District",127659,Stags Leap District,Red,,California,Usa,,2011,False,89.23,B,3
2134,"Ramey Wine Cellars, Claret, Napa Valley",118761,Napa Valley,Red,,California,Usa,,2012,False,88.22,A,7
2135,"Freemark Abbey, Merlot, Napa Valley",76835,Napa Valley,Red,,California,Usa,,2012,False,87.54,C+,4
2136,"Jonata, Todos Red, Santa Ynez Valley",89090,Santa Ynez Valley,Red,,California,Usa,,2011,False,91.22,B+,5
2137,"Cayuse Vineyards, Camaspelo, Walla Walla Valley",30145,Walla Walla Valley,Red,,Washington,Usa,,2012,False,95.18,B+,3
2138,"Cayuse Vineyards, En Chamberlin Vineyard Syrah, Walla Walla Valley",30149,Walla Walla Valley,Red,,Washington,Usa,,2012,False,95.11,B+,3
2139,"Delille Cellars, 'Four Flags' Cabernet Sauvignon, Washington",50041,Washington,Red,,Washington,Usa,,2012,False,93.78,B,3
2140,"Chateau Ste. Michelle Canoe Ridge Estate, Merlot, Horse Heaven Hills",41042,Horse Heaven Hills,Red,,Washington,Usa,,2012,False,88.47,B,4
2141,"Marcassin, Marcassin Vineyard' Pinot Noir, Sonoma Coast",101641,Sonoma Coast,Red,,California,Usa,,2007,False,96.71,B,3
2142,"Peter Michael Winery, Les Pavots Estate Red, Knights Valley",114829,Knights Valley,Red,,California,Usa,,2008,False,94.86,B,7
2143,"Peter Michael Winery, Les Pavots Estate Red, Knights Valley",114829,Knights Valley,Red,,California,Usa,,2007,False,93.96,B,4
2144,"Peter Michael Winery, Ma Danseuse Pinot Noir, Sonoma Coast",114831,Sonoma Coast,Red,,California,Usa,,2012,False,93.59,C,3
2145,"Gramercy Cellars, John Lewis Reserve Syrah, Walla Walla Valley",79953,Walla Walla Valley,Red,,Washington,Usa,,2012,False,93.29,C+,4
2146,"Peter Michael Winery, Le Moulin Rouge Pinot Noir, Santa Lucia Highlands",114828,Santa Lucia Highlands,Red,,California,Usa,,2007,False,92.9,C+,4
2147,"Peter Michael Winery, Le Caprice Pinot Noir, Sonoma Coast",114827,Sonoma Coast,Red,,California,Usa,,2009,False,92.36,C+,4
2148,"Gramercy Cellars, L'Idiot Du Village, Walla Walla Valley",79954,Walla Walla Valley,Red,,Washington,Usa,,2012,False,92.16,B+,4
2149,"Paul Hobbs, Cabernet Sauvignon, Napa Valley",113413,Napa Valley,Red,,California,Usa,,2007,False,92.16,A+,4
2150,"Ramey Wine Cellars, Cabernet Sauvignon, Oakville",118757,Oakville,Red,,California,Usa,,2012,False,91.66,B,3
2151,"Peter Michael Winery, Au Paradis Cabernet Sauvignon, Oakville",114818,Oakville,Red,,California,Usa,,2011,False,91.62,A,5
2152,"Peter Michael Winery, Ma Danseuse Pinot Noir, Sonoma Coast",114831,Sonoma Coast,Red,,California,Usa,,2011,False,90.91,B,3
2153,"Harlan Estate, The Maiden, Napa Valley",81981,Napa Valley,Red,,California,Usa,,2007,False,90.74,C+,3
2154,"Philip Togni Vineyard, Ca Togni Sweet Red, Napa Valley",115153,Napa Valley,Red,,California,Usa,,2006,False,90.04,B,3
2155,"Peter Michael Winery, L'Esprit Des Pavots Estate Red, Knights Valley",114825,Knights Valley,Red,,California,Usa,,2012,False,89.57,C+,3
2156,"Cayuse Vineyards, Armada Vineyard Syrah, Walla Walla Valley",30141,Walla Walla Valley,Red,,Washington,Usa,,2011,False,94.46,B,4
2157,"Outpost, Zinfandel, Howell Mountain",111478,Howell Mountain,Red,,California,Usa,,2012,False,91.92,B+,4
2158,"Scarecrow, Cabernet Sauvignon, Rutherford",125262,Rutherford,Red,,California,Usa,,2005,False,97.28,A+,3
2159,"Cayuse Vineyards, Armada Vineyard Syrah, Walla Walla Valley",30141,Walla Walla Valley,Red,,Washington,Usa,,2006,False,97.21,B+,5
2160,"Cayuse Vineyards, Cailloux Vineyard Syrah, Walla Walla Valley",30143,Walla Walla Valley,Red,,Washington,Usa,,2010,False,96.87,A+,4
2161,"Cayuse Vineyards, Cailloux Vineyard Syrah, Walla Walla Valley",30143,Walla Walla Valley,Red,,Washington,Usa,,2007,False,96.83,A,6
2162,"Cayuse Vineyards, Cailloux Vineyard Syrah, Walla Walla Valley",30143,Walla Walla Valley,Red,,Washington,Usa,,2005,False,96.58,B,4
2163,"Cayuse Vineyards, Armada Vineyard Syrah, Walla Walla Valley",30141,Walla Walla Valley,Red,,Washington,Usa,,2003,False,96.57,B,4
2164,"Cayuse Vineyards, Armada Vineyard Syrah, Walla Walla Valley",30141,Walla Walla Valley,Red,,Washington,Usa,,2010,False,96.23,B+,4
2165,"Cayuse Vineyards, Cailloux Vineyard Syrah, Walla Walla Valley",30143,Walla Walla Valley,Red,,Washington,Usa,,2008,False,96.15,A+,5
2166,"Cayuse Vineyards, Armada Vineyard Syrah, Walla Walla Valley",30141,Walla Walla Valley,Red,,Washington,Usa,,2009,False,96.14,B,5
2167,"Futo Estate, Oakville",77302,Oakville,Red,,California,Usa,,2005,False,96.12,B,3
2168,"Cayuse Vineyards, Cailloux Vineyard Syrah, Walla Walla Valley",30143,Walla Walla Valley,Red,,Washington,Usa,,2009,False,95.9,A,5
2169,"Cayuse Vineyards, Armada Vineyard Syrah, Walla Walla Valley",30141,Walla Walla Valley,Red,,Washington,Usa,,2004,False,95.5,B,4
2170,"Cayuse Vineyards, Armada Vineyard Syrah, Walla Walla Valley",30141,Walla Walla Valley,Red,,Washington,Usa,,2008,False,95.48,B,5
2171,"Cayuse Vineyards, Armada Vineyard Syrah, Walla Walla Valley",30141,Walla Walla Valley,Red,,Washington,Usa,,2007,False,95.31,B,5
2172,"Cayuse Vineyards, Cailloux Vineyard Syrah, Walla Walla Valley",30143,Walla Walla Valley,Red,,Washington,Usa,,2006,False,95.22,B,5
2173,"Joseph Phelps Vineyards, Backus Vineyard Cabernet Sauvignon, Oakville",89560,Oakville,Red,,California,Usa,,2005,False,94.76,B,4
2174,"Pahlmeyer, Proprietary Red, Napa Valley",111900,Napa Valley,Red,,California,Usa,,2005,False,94.57,A+,4
2175,"Schrader Cellars, Rbs Beckstoffer To Kalon Vineyard Cabernet Sauvignon, Napa Valley",125501,Napa Valley,Red,,California,Usa,,2005,False,94.03,B,3
2176,"Harlan Estate, The Maiden, Napa Valley",81981,Napa Valley,Red,,California,Usa,,2005,False,93.67,B,4
2177,"Cayuse Vineyards, Cailloux Vineyard Syrah, Walla Walla Valley",30143,Walla Walla Valley,Red,,Washington,Usa,,2004,False,93.54,B+,5
2178,"Bond Estates, Matriarch Red, Napa Valley",19859,Napa Valley,Red,,California,Usa,,2005,False,93.24,C+,4
2179,"Freemark Abbey, 'Bosche' Cabernet Sauvignon, Rutherford",76825,Rutherford,Red,,California,Usa,,2005,False,92.37,C+,3
2180,"Cayuse Vineyards, Cailloux Vineyard Syrah, Walla Walla Valley",30143,Walla Walla Valley,Red,,Washington,Usa,,2001,False,92.05,B,4
2181,"Pahlmeyer, Merlot, Napa Valley",111896,Napa Valley,Red,,California,Usa,,2005,False,91.3,B,3
2182,"Shafer Vineyards, One Point Five Cabernet Sauvignon, Stags Leap District",126748,Stags Leap District,Red,,California,Usa,,2005,False,91.19,C+,5
2183,"Forman Vineyard, Cabernet Sauvignon, Napa Valley",75322,Napa Valley,Red,,California,Usa,,2005,False,91.12,B,4
2184,"Cayuse Vineyards, Cailloux Vineyard Syrah, Walla Walla Valley",30143,Walla Walla Valley,Red,,Washington,Usa,,2003,False,90.88,B,5
2185,"Cliff Lede Vineyards, Cabernet Sauvignon, Stags Leap District",43378,Stags Leap District,Red,,California,Usa,,2005,False,90.47,B,3
2186,"Cayuse Vineyards, Cailloux Vineyard Syrah, Walla Walla Valley",30143,Walla Walla Valley,Red,,Washington,Usa,,2002,False,89.13,C+,6
2187,"Cayuse Vineyards, Cailloux Vineyard Syrah, Walla Walla Valley",30143,Walla Walla Valley,Red,,Washington,Usa,,2000,False,89.1,B,3
2188,"Miner Family Winery, Stagecoach Vineyard Cabernet Sauvignon, Napa Valley",105876,Napa Valley,Red,,California,Usa,,2005,False,89.06,C+,3
2189,"Shafer Vineyards, Merlot, Napa Valley",126747,Napa Valley,Red,,California,Usa,,2005,False,88.14,C+,4
2190,"Cayuse Vineyards, Flying Pig, Walla Walla Valley",30150,Walla Walla Valley,Red,,Washington,Usa,,2011,False,92.62,B+,5
2191,"Pine Ridge Vineyards, Howell Mountain Cabernet Sauvignon, Napa Valley",116334,Napa Valley,Red,,California,Usa,,2012,False,92.39,B+,3
2192,"Betz Family Winery, Cuvee Frangin, Columbia Valley",11656,Columbia Valley,Red,,Washington,Usa,,2012,False,90.25,A+,4
2193,"Frog'S Leap, Merlot, Rutherford",77086,Rutherford,Red,,California,Usa,,2012,False,87.51,B+,3
2194,"Screaming Eagle, Cabernet Sauvignon, Napa Valley",125712,Napa Valley,Red,,California,Usa,,2010,False,99.31,A,6
2195,"Screaming Eagle, Cabernet Sauvignon, Napa Valley",125712,Napa Valley,Red,,California,Usa,,2008,False,96.47,B+,7
2196,"Gramercy Cellars, Lagniappe Syrah, Columbia Valley",79955,Columbia Valley,Red,,Washington,Usa,,2010,False,94.02,B,6
2197,"Ridge Vineyards, Monte Bello, Santa Cruz Mountains",120786,Santa Cruz Mountains,Red,,California,Usa,,1981,False,93.55,C,3
2198,"Gramercy Cellars, John Lewis Reserve Syrah, Walla Walla Valley",79953,Walla Walla Valley,Red,,Washington,Usa,,2006,False,92.56,B,6
2199,"Paul Hobbs, Beckstoffer Las Piedras Vineyard Cabernet Sauvignon, St Helena",113411,St Helena,Red,,California,Usa,,2011,False,90.86,B+,6
2200,"Shafer Vineyards, Merlot, Napa Valley",126747,Napa Valley,Red,,California,Usa,,2012,False,90.14,A,6
2201,"Bevan Cellars, Harbison Vineyard Cabernet Sauvignon, Oakville",11670,Oakville,Red,,California,Usa,,2012,False,95.31,B,3
2202,"Col Solare, Red Wine, Columbia Valley",44562,Columbia Valley,Red,,Washington,Usa,,2011,False,92.05,B+,5
2203,"Andrew Will Winery, Ciel Du Cheval Red, Red Mountain",4532,Red Mountain,Red,,Washington,Usa,,2011,False,91.64,B,4
2204,"Paul Hobbs, Beckstoffer Dr. Crane Vineyard Cabernet Sauvignon, St Helena",113410,St Helena,Red,,California,Usa,,2010,False,94.91,C+,4
2205,"Screaming Eagle, Cabernet Sauvignon, Napa Valley",125712,Napa Valley,Red,,California,Usa,,2011,False,94.51,B,7
2206,"Paul Hobbs, Beckstoffer Dr. Crane Vineyard Cabernet Sauvignon, St Helena",113410,St Helena,Red,,California,Usa,,2009,False,94.06,B,5
2207,"Paul Hobbs, Beckstoffer Dr. Crane Vineyard Cabernet Sauvignon, St Helena",113410,St Helena,Red,,California,Usa,,2008,False,93.64,C+,4
2208,"Paul Hobbs, Beckstoffer Dr. Crane Vineyard Cabernet Sauvignon, St Helena",113410,St Helena,Red,,California,Usa,,2007,False,92.82,C+,4
2209,"Paul Hobbs, Beckstoffer Dr. Crane Vineyard Cabernet Sauvignon, St Helena",113410,St Helena,Red,,California,Usa,,2006,False,91.41,C,3
2210,"Paul Hobbs, Beckstoffer Dr. Crane Vineyard Cabernet Sauvignon, St Helena",113410,St Helena,Red,,California,Usa,,2004,False,90.96,C+,5
2211,"Paul Hobbs, Beckstoffer Dr. Crane Vineyard Cabernet Sauvignon, St Helena",113410,St Helena,Red,,California,Usa,,2003,False,90.75,B,4
2212,"Rudd, Samantha'S Cabernet Sauvignon, Oakville",123069,Oakville,Red,,California,Usa,,2009,False,92.8,A,4
2213,"Rudd Oakville Estate, California",123062,California,Red,,California,Usa,,2009,False,92.2,A,4
2214,"Shafer Vineyards, Relentless, Napa Valley",126752,Napa Valley,Red,,California,Usa,,2011,False,91.84,B,5
2215,"Marimar Estate, 'La Masia' Don Miguel Vineyard Pinot Noir, Russian River Valley",101913,Russian River Valley,Red,,California,Usa,,2012,False,88.92,C+,3
2216,"Horsepower Vineyards, 'The Tribe Vineyard' Syrah, Walla Walla Valley",84374,Walla Walla Valley,Red,,Washington,Usa,,2011,False,94.84,B,4
2217,"Grgich Hills Estate, Yountville Selection Cabernet Sauvignon, Napa Valley",80589,Napa Valley,Red,,California,Usa,,2010,False,89.35,B+,5
2218,"Dominus Estate, Christian Moueix, Napa Valley",67008,Napa Valley,Red,,California,Usa,,2011,False,90.46,B+,7
2219,"Rivers-Marie, Occidental Ridge Vineyard Pinot Noir, Sonoma Coast",121093,Sonoma Coast,Red,,California,Usa,,2012,False,93.05,C+,3
2220,"Rivers-Marie, Silver Eagle Vineyard Pinot Noir, Sonoma Coast",121095,Sonoma Coast,Red,,California,Usa,,2012,False,92.57,B,3
2221,"Colgin Cellars, Tychson Hill Vineyard Cabernet Sauvignon, Napa Valley",44622,Napa Valley,Red,,California,Usa,,2002,False,98.67,A+,4
2222,"Colgin Cellars, Ix Estate Red, Napa Valley",44620,Napa Valley,Red,,California,Usa,,2010,False,96.98,B+,7
2223,"Colgin Cellars, Tychson Hill Vineyard Cabernet Sauvignon, Napa Valley",44622,Napa Valley,Red,,California,Usa,,2010,False,96.38,B,7
2224,"Colgin Cellars, Tychson Hill Vineyard Cabernet Sauvignon, Napa Valley",44622,Napa Valley,Red,,California,Usa,,2009,False,96.28,B,5
2225,"Colgin Cellars, Tychson Hill Vineyard Cabernet Sauvignon, Napa Valley",44622,Napa Valley,Red,,California,Usa,,2004,False,95.98,B,5
2226,"Colgin Cellars, Tychson Hill Vineyard Cabernet Sauvignon, Napa Valley",44622,Napa Valley,Red,,California,Usa,,2006,False,95.24,B+,4
2227,"Corison, Kronos Vineyard Cabernet Sauvignon, Napa Valley",46232,Napa Valley,Red,,California,Usa,,2010,False,94.4,B,5
2228,"Colgin Cellars, Tychson Hill Vineyard Cabernet Sauvignon, Napa Valley",44622,Napa Valley,Red,,California,Usa,,2008,False,93.75,A+,4
2229,"Colgin Cellars, Tychson Hill Vineyard Cabernet Sauvignon, Napa Valley",44622,Napa Valley,Red,,California,Usa,,2011,False,93.74,B,5
2230,"Colgin Cellars, Tychson Hill Vineyard Cabernet Sauvignon, Napa Valley",44622,Napa Valley,Red,,California,Usa,,2003,False,91.98,C,4
2231,"J. Davies, Cabernet Sauvignon, Diamond Mountain District",86069,Diamond Mountain District,Red,,California,Usa,,2011,False,89.84,C+,3
2232,"Evening Land, Gold Label 'Seven Springs Vineyard - La Source' Pinot Noir, Eola-Amity Hills",71162,Eola-Amity Hills,Red,,Oregon,Usa,,2012,False,94.46,C,3
2233,"Araujo Estate, Eisele Vineyard Syrah, Napa Valley",5552,Napa Valley,Red,,California,Usa,,2011,False,92.73,A,4
2234,"Gramercy Cellars, Syrah, Walla Walla Valley",79962,Walla Walla Valley,Red,,Washington,Usa,,2011,False,91.77,B+,4
2235,"Paul Hobbs, Kick Ranch Vineyard Syrah, Sonoma County",113421,Sonoma County,Red,,California,Usa,,2012,False,91.48,B,4
2236,"Domaine Serene, Evenstad Reserve' Pinot Noir, Willamette Valley",65491,Willamette Valley,Red,,Oregon,Usa,,2010,False,91.47,C,4
2237,"Domaine Serene, Evenstad Reserve' Pinot Noir, Willamette Valley",65491,Willamette Valley,Red,,Oregon,Usa,,2007,False,89.48,A+,4
2238,"Gallica, Suzuri Series Shake Ridge Ranch Vineyard Red, Amador County",77601,Amador County,Red,,California,Usa,,2012,False,89.43,C+,3
2239,"Gramercy Cellars, Cabernet Sauvignon, Columbia Valley",79951,Columbia Valley,Red,,Washington,Usa,,2010,False,91.8,B,5
2240,"Araujo Estate, Eisele Vineyard Syrah, Napa Valley",5552,Napa Valley,Red,,California,Usa,,2010,False,94.41,B,4
2241,"Paul Hobbs, Lindsay Estate Vineyard Pinot Noir, Russian River Valley",113422,Russian River Valley,Red,,California,Usa,,2011,False,92.25,B,6
2242,"Peter Michael Winery, Les Pavots Estate Red, Knights Valley",114829,Knights Valley,Red,,California,Usa,,2011,False,92.08,A+,4
2243,"Paul Hobbs, Hyde Vineyard Pinot Noir, Carneros",113420,Carneros,Red,,California,Usa,,2012,False,91.96,B,6
2244,"Peter Michael Winery, L'Esprit Des Pavots Estate Red, Knights Valley",114825,Knights Valley,Red,,California,Usa,,2010,False,91.26,B,5
2245,"Paul Hobbs, Russian River Valley Pinot Noir, Sonoma County",113428,Sonoma County,Red,,California,Usa,,2012,False,91.01,B+,5
2246,"Peter Michael Winery, L'Esprit Des Pavots Estate Red, Knights Valley",114825,Knights Valley,Red,,California,Usa,,2011,False,89.04,A,3
2247,"Crossbarn By Paul Hobbs, Sonoma Coast Pinot Noir, California",47382,California,Red,,California,Usa,,2012,False,88.02,A+,4
2248,"Screaming Eagle, Cabernet Sauvignon, Napa Valley",125712,Napa Valley,Red,,California,Usa,,2009,False,98.02,B,5
2249,"Verite, La Joie, Sonoma County",139098,Sonoma County,Red,,California,Usa,,2004,False,97.19,B+,3
2250,"Screaming Eagle, Cabernet Sauvignon, Napa Valley",125712,Napa Valley,Red,,California,Usa,,1995,False,96.15,C+,3
2251,"Screaming Eagle, Cabernet Sauvignon, Napa Valley",125712,Napa Valley,Red,,California,Usa,,1994,False,95.6,C,3
2252,"Larkmead Vineyards, Solari Cabernet Sauvignon, Napa Valley",94126,Napa Valley,Red,,California,Usa,,2004,False,95.28,C+,5
2253,"Dominus Estate, Christian Moueix, Napa Valley",67008,Napa Valley,Red,,California,Usa,,2004,False,94.6,B,7
2254,"Verite, Le Desir, Sonoma County",139100,Sonoma County,Red,,California,Usa,,2004,False,94.51,C,4
2255,"Caymus Vineyards, Special Selection Cabernet Sauvignon, Napa Valley",30130,Napa Valley,Red,,California,Usa,,2004,False,94.51,B,6
2256,"Paul Hobbs, Beckstoffer To Kalon Vineyard Cabernet Sauvignon, Oakville",113412,Oakville,Red,,California,Usa,,2004,False,94.26,C+,4
2257,"Ramey Wine Cellars, Pedregal Vineyard Cabernet Sauvignon, Oakville",118768,Oakville,Red,,California,Usa,,2004,False,94.21,B,3
2258,"Beringer Vineyards, Private Reserve Cabernet Sauvignon, Napa Valley",11029,Napa Valley,Red,,California,Usa,,1990,False,93.79,B,3
2259,"Dalla Valle Vineyards, Cabernet Sauvignon, Napa Valley",48287,Napa Valley,Red,,California,Usa,,1994,False,93.79,B,3
2260,"Verite, La Muse, Sonoma County",139099,Sonoma County,Red,,California,Usa,,2004,False,93.78,C,4
2261,"Dalla Valle Vineyards, Cabernet Sauvignon, Napa Valley",48287,Napa Valley,Red,,California,Usa,,1995,False,93.68,B,3
2262,"Delille Cellars, Grand Ciel Cabernet Sauvignon, Red Mountain",50053,Red Mountain,Red,,Washington,Usa,,2011,False,93.65,C+,3
2263,"Forman Vineyard, Cabernet Sauvignon, Napa Valley",75322,Napa Valley,Red,,California,Usa,,2012,False,93.62,B,3
2264,"Abreu Vineyard, Madrona Ranch Cabernet Sauvignon, Napa Valley",819,Napa Valley,Red,,California,Usa,,1994,False,93.51,B+,4
2265,"Beringer Vineyards, Private Reserve Cabernet Sauvignon, Napa Valley",11029,Napa Valley,Red,,California,Usa,,1994,False,93.33,B,4
2266,"Beringer Vineyards, Private Reserve Cabernet Sauvignon, Napa Valley",11029,Napa Valley,Red,,California,Usa,,2004,False,93.31,C,4
2267,"Cadence Winery, Bel Canto Cara Mia Vineyard Red, Columbia Valley",23199,Columbia Valley,Red,,Washington,Usa,,2011,False,93.21,C+,3
2268,"Cliff Lede Vineyards, Poetry Cabernet Sauvignon, Stags Leap District",43385,Stags Leap District,Red,,California,Usa,,2004,False,93.02,C,3
2269,"Forman Vineyard, Cabernet Sauvignon, Napa Valley",75322,Napa Valley,Red,,California,Usa,,1991,False,92.98,B,4
2270,"Colgin Cellars, Herb Lamb Vineyard Cabernet Sauvignon, Napa Valley",44619,Napa Valley,Red,,California,Usa,,2004,False,92.9,B,4
2271,"Screaming Eagle, 'Second Flight', Napa Valley",125711,Napa Valley,Red,,California,Usa,,2010,False,92.81,A,5
2272,"Pahlmeyer, Proprietary Red, Napa Valley",111900,Napa Valley,Red,,California,Usa,,2004,False,92.79,C,3
2273,"Beringer Vineyards, Private Reserve Cabernet Sauvignon, Napa Valley",11029,Napa Valley,Red,,California,Usa,,2002,False,92.58,C+,3
